Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4730	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	PHI:3438	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Daniela	no data found	no data found	fruits	Tetraspan transmembrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4731	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	PHI:3437	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	Daniela	no data found	no data found	fruits	mucin-like membrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4732	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	3750	Malus domestica (related: Apple)	Golden Delicious	no data found	no data found	fruits	Tetraspan transmembrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4733	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	3750	Malus domestica (related: Apple)	Golden Delicious	no data found	no data found	fruits	mucin-like membrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4734	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	PHI:3438	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	3750	Malus domestica (related: Apple)	Golden Delicious	no data found	no data found	fruits	Tetraspan transmembrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4735	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	PHI:3437	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Eudicots	3750	Malus domestica (related: Apple)	Golden Delicious	no data found	no data found	fruits	mucin-like membrane protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4736	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found	no data found	no data found	larvae	Tetraspan transmembrane protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4737	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	no	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found	no data found	no data found	larvae	mucin-like membrane protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4738	PHI:3437	Uniprot	J9MT86	Broad	FOXG_06120	MN25	Sho1	no data found	hph(B):sho1:pGemT;  phleo(B):sho1:pGemT (replacement with Hygromycin  or phleomycin)	no data found	no data found	no data found	PHI:3438	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found	no data found	no data found	larvae	Tetraspan transmembrane protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4739	PHI:3438	Uniprot	J9N257	Broad	FOXG_09254	no data found	Msb2	no data found	no data found	no data found	no data found	no data found	PHI:3437	59765	Fusarium oxysporum f. sp. lycopersici	426428	4287	Fusarium wilt	Moths	7137	Galleria mellonella (related: Greater wax moth)	no data found	no data found	no data found	larvae	mucin-like membrane protein	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	yes	yes	no data found	no data found	no data found	reduced	no data found	congo red; calcoﬂuor white	no data found	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25382187	Pubmed	10.1111/mpp.12217	Increased sensitivity to the cell wall targeting compounds.
Record 4740	PHI:3439	Uniprot	N1KZN0	Genbank	 CCV53898	YE12/03	InvA	no data found	 ΔinvA, Kanr	no data found	no data found	no data found	no	630	Yersinia enterocolitica	1262466	YE12/03	yersiniosis	Even-toed ungulates	9823	Sus scrofa (related: Pig)	Mini-Lewe	no data found	no data found	Tonsils; jejunum; ileum; cecum; colon; mesenteric lymph nodes; liver; kidneys; spleen 	primary adhesion factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24343656	Pubmed	10.1128/IAI.01001-13	Invasin is important for persistence ofY. enterocoliticaO:3in the intestinal tract of pigs and mice
Record 4741	PHI:3439	Uniprot	N1KZN0	Genbank	 CCV53898	YE12/03	InvA	no data found	YE15 Y1,  PΔinvA IS1667	no data found	no data found	no data found	no	630	Yersinia enterocolitica	1262466	YE12/03	yersiniosis	Even-toed ungulates	9823	Sus scrofa (related: Pig)	Mini-Lewe	no data found	no data found	Tonsils; jejunum; ileum; cecum; colon; mesenteric lymph nodes; liver; kidneys; spleen 	primary adhesion factor	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Altered gene expression/ gene regulation: Overexpression	no data found		RP	24343656	Pubmed	10.1128/IAI.01001-13	Presence of IS1667inserted into theinvApromoter region of O:3 strains increases colonization of the intestinal tract of pigs
Record 4742	PHI:3439	Uniprot	N1KZN0	Genbank	 CCV53898	YE12/03	InvA	no data found	 ΔinvA, Kanr	no data found	no data found	no data found	no	630	Yersinia enterocolitica	1262466	YE12/03	yersiniosis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	Tonsils; jejunum; ileum; cecum; colon; mesenteric lymph nodes; liver; kidneys; spleen 	primary adhesion factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24343656	Pubmed	10.1128/IAI.01001-13	Invasin is important for persistence ofY. enterocoliticaO:3in the intestinal tract of pigs and mice
Record 4743	PHI:3440	Uniprot	Q9HV74	Genbank	AE004886_3	PAO1	CbrA	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	652611	PA14	Opportunistic infections	Rodents	10090	Mus musculus (related: House mouse)	C57BL/6	no data found	no data found	blood; peritoneal lavage fluid	Sensor Kinase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379284	Pubmed	10.1128/IAI.01527-13	no data found
Record 4744	PHI:3440	Uniprot	Q9HV74	Genbank	AE004886_3	PAO1	CbrA	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	652611	PA14	Opportunistic infections	Rodents	10090	Mus musculus (related: House mouse)	CD-1	no data found	no data found	Lungs; bronchoalveolar lavage (BAL) fluid	Sensor Kinase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379284	Pubmed	10.1128/IAI.01527-13	no data found
Record 4745	PHI:3440	Uniprot	Q9HV74	Genbank	AE004886_3	PAO1	CbrA	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	652611	PA14	Opportunistic infections	Cellular slime molds	44689	Dictyostelium discoideum (related: Amoeba)	Ax2	no data found	no data found	no data found	Sensor Kinase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379284	Pubmed	10.1128/IAI.01527-13	no data found
Record 4746	PHI:3440	Uniprot	Q9HV74	Genbank	AE004886_3	PAO1	CbrA	no data found	no data found	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	652611	PA14	Opportunistic infections	Rodents	10114	Rattus (related: Rat)	Sprague-Dawley	no data found	no data found	lungs	Sensor Kinase	no data found	no data found	no data found	unaffected pathogeniticity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; Gene complementation	no data found		RP	24379284	Pubmed	10.1128/IAI.01527-13	no data found
